"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 16 16:11:31 UTC 2025","Tue Sep 16 16:11:31 UTC 2025","41","casatasks","test_task_imhead","imhead_test","","","test_listkeysHdkeyVal","
            test_listkeysHdkeyVal
            ------------------------------
            This test checks to make sure that hdkey and hdvalue have no effect on the output of mode list
            A key and value is provided and then the keys are checked to make sure they are the expected values.
            The lists of expected values and recived ones must also be of equal length.
        "
"passed","Tue Sep 16 17:34:48 UTC 2025","Tue Sep 16 17:34:48 UTC 2025","600","casatasks","test_task_statwt","statwt_test","","","test_fieldsel","Test field selection"
"passed","Tue Sep 16 15:14:21 UTC 2025","Tue Sep 16 15:14:27 UTC 2025","5603","casatasks","test_task_blcal","blcal_test","","","test_freqdep"," Test that the freqdep True matches reference values"
"passed","Tue Sep 16 18:11:46 UTC 2025","Tue Sep 16 18:11:48 UTC 2025","2532","casatasks","test_task_tclean","test_wproject","","","test_wterm_wproject"," [wproject] Test_Widefield_wproj : W-Projection "
"passed","Tue Sep 16 15:46:38 UTC 2025","Tue Sep 16 15:46:38 UTC 2025","15","casatasks","test_task_flagmanager","test_flagmanager_ms","","","test_CAS2701","flagmanager: Do not allow flagversions with empty versionname''"
"passed","Tue Sep 16 16:08:13 UTC 2025","Tue Sep 16 16:08:14 UTC 2025","755","casatasks","test_task_imcontsub","imcontsub_test","","","test_bad_contfile"," Test bad continuum file name fails"
"passed","Tue Sep 16 16:19:11 UTC 2025","Tue Sep 16 16:19:34 UTC 2025","23352","casatasks","test_task_importasdm","asdm_import_asis","","","test_asis_bin_caltables","Asdm-import: Test importing good 12 m ASDM with asis parameter for some Cal Tables in binary format"
"passed","Tue Sep 16 14:57:36 UTC 2025","Tue Sep 16 14:57:36 UTC 2025","306","casatools","test_tool_ms","mstool_test_getdata","","","test_getweights_channavg","test ms.getdata, weight, channavg"
"passed","Tue Sep 16 15:23:20 UTC 2025","Tue Sep 16 15:23:23 UTC 2025","3165","casatasks","test_task_deconvolve","test_onefield","","","test_onefield_mtmfs"," [onefield] test_onefield_mtmfs "
"passed","Tue Sep 16 16:05:04 UTC 2025","Tue Sep 16 16:05:10 UTC 2025","5976","casatasks","test_task_imbaseline","TestImbaselineOutputs","","","test_imbaseline_outputs_cspline_gaussian_gaussian_chanB","TestImbaselineOutputs test. No.034 [blfunc=cspline, dirkernel=gaussian, spkernel=gaussian]"
"passed","Tue Sep 16 17:28:48 UTC 2025","Tue Sep 16 17:29:00 UTC 2025","12525","casatasks","test_task_setjy","test_newStandards_MMS","","","test_PB2013_MMS",""
"passed","Tue Sep 16 16:00:46 UTC 2025","Tue Sep 16 16:00:47 UTC 2025","889","casatasks","test_task_imbaseline","TestImbaselineExecution","","","test_imbaseline_execution_list_cspline_boxcar_boxcar","TestImbaselineExecution method No.093 [maskmode=list, blfunc=cspline, dirkernel=boxcar, spkernel=boxcar]"
"failed","Tue Sep 16 16:28:56 UTC 2025","Tue Sep 16 16:28:59 UTC 2025","2631","casatasks","test_task_mstransform","test_regridms_single_spw","","","test_regrid_only_LSRK","mstransform: Change ref. frame to LSRK"
"passed","Tue Sep 16 16:26:40 UTC 2025","Tue Sep 16 16:26:43 UTC 2025","2805","casatasks","test_task_imsmooth","imsmooth_test","","","test_targetres","Test targetres parameter"
"passed","Tue Sep 16 16:31:01 UTC 2025","Tue Sep 16 16:31:02 UTC 2025","703","casatasks","test_task_mstransform","test_spectrum_transformations_sigma_from_weight","","","test_timeavg_chanavg_sigma_from_weight_corrected","mstransform: Check that after time + chan avg CORRECTED SIGMA=1/sqrt(WEIGHT)"
"passed","Tue Sep 16 17:34:02 UTC 2025","Tue Sep 16 17:34:02 UTC 2025","80","casatasks","test_task_specflux","specflux_test","","","test_default","Test default settings"
"passed","Tue Sep 16 14:58:46 UTC 2025","Tue Sep 16 14:58:46 UTC 2025","0","casatools","test_tool_quanta","quanta_quantity_test","","","test_value_as_string","Test specifying value as a string"
"passed","Tue Sep 16 15:09:12 UTC 2025","Tue Sep 16 15:09:13 UTC 2025","327","casatasks","test_task_accor","accor_test","","","test_scanSelect"," Test that a calibration table generated with a scan selection is different than one generated with no selection parameters "
"passed","Tue Sep 16 15:51:17 UTC 2025","Tue Sep 16 15:51:17 UTC 2025","352","casatasks","test_task_ft","ft_test","","","test_componentListModelPriority"," Test that when a model and comp list are provided only the model is used "
"passed","Tue Sep 16 16:24:44 UTC 2025","Tue Sep 16 16:24:45 UTC 2025","742","casatasks","test_task_importuvfits","importuvfits_test","","","test_weightspectexist","test_weightspectexist: Test for the existence of the WEIGHT_SPECTRUM column in the MS"
"passed","Tue Sep 16 15:46:05 UTC 2025","Tue Sep 16 15:46:05 UTC 2025","399","casatasks","test_task_flagdata","test_newcal","","","test_list_with_manual_wrong_corr_sel"," flagdata: list with a manual mode with wrong selection in corr "
"passed","Tue Sep 16 14:55:19 UTC 2025","Tue Sep 16 14:55:19 UTC 2025","92","casatools","test_tool_calanalysis","calanalysis_tsys1_fit","","","test_fit_amp_sel"," Test tool fit function (amp + selection).
            Exercises stuff in CalAnalysys/CalStatsFitter "
"passed","Tue Sep 16 17:34:05 UTC 2025","Tue Sep 16 17:34:05 UTC 2025","7","casatasks","test_task_split","split_test_cav5","","","test_sts","Subtables, chan avg. without correlation selection"
"passed","Tue Sep 16 17:11:33 UTC 2025","Tue Sep 16 17:12:20 UTC 2025","47127","casatasks","test_task_sdintimaging","test_mosaic","","","test_mosaic_cube_intonly"," [Mosaic] Test_mosaic_cube_intonly "
"passed","Tue Sep 16 16:27:18 UTC 2025","Tue Sep 16 16:27:18 UTC 2025","256","casatasks","test_task_listobs","test_listobs","","","test_fieldMMS","Listobs test: Check to make sure the field information exists in all possible inputs in a MMS"
"passed","Tue Sep 16 16:27:09 UTC 2025","Tue Sep 16 16:27:09 UTC 2025","298","casatasks","test_task_initweights","initweights_base","","","testSigma","Test wtmode='sigma', dowtsp=F"
"passed","Tue Sep 16 15:45:13 UTC 2025","Tue Sep 16 15:45:13 UTC 2025","206","casatasks","test_task_flagdata","test_alma","","","test_abs_wvr","flagdata: clip ABS_WVR"
"passed","Tue Sep 16 17:45:35 UTC 2025","Tue Sep 16 17:46:03 UTC 2025","28670","casatasks","test_task_tclean","test_stokes","","","test_stokes_awp2_cube_I"," [stokes] test_stokes_awp2_cube_I : cube with stokes I"
"passed","Tue Sep 16 15:45:19 UTC 2025","Tue Sep 16 15:45:19 UTC 2025","192","casatasks","test_task_flagdata","test_list_file","","","test_anychar","flagdata: Do not continue if parameter doesn't exist"
"passed","Tue Sep 16 15:44:13 UTC 2025","Tue Sep 16 15:44:14 UTC 2025","501","casatasks","test_task_flagdata","test_rflag","","","test_rflag_return_dict1","flagdata:: Use provided value for time stats, but automatically computed value for freq. stats - returning dictionary"
"passed","Tue Sep 16 16:25:23 UTC 2025","Tue Sep 16 16:25:23 UTC 2025","44","casatasks","test_task_imrebin","imrebin_test","","","test_crop","Test crop parameter"
"passed","Tue Sep 16 16:58:21 UTC 2025","Tue Sep 16 16:58:22 UTC 2025","901","casatasks","test_task_polcal","polcal_test","","","test_XfNegatedQUCirc"," Test poltype Xf and assume Q, U with flipped signs "
"passed","Tue Sep 16 18:45:49 UTC 2025","Tue Sep 16 18:45:49 UTC 2025","378","casatasks","test_task_tsdimaging","sdimaging_test_selection","","","test_intent_value_exact","Test intent selection (intent='OBSERVE_TARGET.ON_SOURCE')."
"passed","Tue Sep 16 16:27:14 UTC 2025","Tue Sep 16 16:27:14 UTC 2025","13","casatasks","test_task_listhistory","listhistory_test","","","test_logfile","test logfile: Checks to see that a log file is written and populated"
"passed","Tue Sep 16 15:42:24 UTC 2025","Tue Sep 16 15:42:26 UTC 2025","2176","casatasks","test_task_fixplanets","fixplanets_test","","","test_setDirectionASDM2011","test2: Does the setting of a given direction work on an MS imported from an ASDM from April 2011"
"passed","Tue Sep 16 17:34:13 UTC 2025","Tue Sep 16 17:34:13 UTC 2025","8","casatasks","test_task_split","split_test_unorderedpolspw","","","test_subtables","DATA_DESCRIPTION, SPECTRAL_WINDOW, and POLARIZATION shapes"
"passed","Tue Sep 16 14:56:36 UTC 2025","Tue Sep 16 14:56:36 UTC 2025","3","casatools","test_tool_image","ia_adddegaxes_test","","","test_history","Test history writing"
"passed","Tue Sep 16 15:46:10 UTC 2025","Tue Sep 16 15:46:10 UTC 2025","123","casatasks","test_task_flagdata","test_float_column","","","test_float_autocorr","flagdata: CAS-5286, autocorr=True should not flag single-dish data"
"passed","Tue Sep 16 14:57:15 UTC 2025","Tue Sep 16 14:57:15 UTC 2025","25","casatools","test_tool_imagepol","po_complexlinpol_test","","","test_multibeam","Test multibeam images for correct behavior"
"passed","Tue Sep 16 14:56:50 UTC 2025","Tue Sep 16 14:56:50 UTC 2025","21","casatools","test_tool_image","ia_fromshape_test","","","test_fromshape","Test general functionality"
"passed","Tue Sep 16 16:25:17 UTC 2025","Tue Sep 16 16:25:17 UTC 2025","164","casatasks","test_task_impv","impv_test","","","test_createsImage","
            test_createsImage
            -------------------
            
            Check that an output image name is generated if an outfile is given
        "
"passed","Tue Sep 16 14:56:53 UTC 2025","Tue Sep 16 14:56:53 UTC 2025","7","casatools","test_tool_image","ia_setmiscinfo_test","","","test_history","verify history writing"
"passed","Tue Sep 16 16:27:13 UTC 2025","Tue Sep 16 16:27:13 UTC 2025","2","casatasks","test_task_listcal","test_listcal_minimal","","","test_small_gcal_forget_caltable","
        Test proper error when listcal with MS + forget caltable.
        "
"passed","Tue Sep 16 14:57:15 UTC 2025","Tue Sep 16 14:57:15 UTC 2025","19","casatools","test_tool_imagepol","po_sigmalinpolposang_test","","","test_multibeam","Test multibeam images for correct behavior"
"passed","Tue Sep 16 14:57:04 UTC 2025","Tue Sep 16 14:57:04 UTC 2025","26","casatools","test_tool_image_pv","ia_pv_test","","","test_history","Verify history is written to created image"
"passed","Tue Sep 16 14:55:26 UTC 2025","Tue Sep 16 14:55:30 UTC 2025","4136","casatools","test_tool_calibrater","calibrater_test","","","test_corruptCal"," Check that the MS is corrupted using the cal table "
"passed","Tue Sep 16 16:25:17 UTC 2025","Tue Sep 16 16:25:18 UTC 2025","259","casatasks","test_task_impv","impv_test","","","test_machine_precision_fix","Test fix for finite machine precision issue, CAS-6043"
"passed","Tue Sep 16 18:52:13 UTC 2025","Tue Sep 16 18:52:17 UTC 2025","4400","casatasks","test_task_wvrgcal","wvrgcal_test","","","test9","Test 9:  wvrgcal4quasar_10s.ms, sourceflag two sources"
"passed","Tue Sep 16 16:05:21 UTC 2025","Tue Sep 16 16:05:26 UTC 2025","5420","casatasks","test_task_imbaseline","TestImbaselineOutputs","","","test_imbaseline_outputs_cspline_none_boxcar_chanA","TestImbaselineOutputs test. No.029 [blfunc=cspline, dirkernel=none, spkernel=boxcar]"
"passed","Tue Sep 16 16:33:47 UTC 2025","Tue Sep 16 16:33:49 UTC 2025","1945","casatasks","test_task_mstransform_mms","test_mms_input","","","test_MMS1","mstransform: input MMS should be the same as output MMS"
"skipped","Tue Sep 16 16:43:52 UTC 2025","Tue Sep 16 16:43:52 UTC 2025","0","casatasks","test_task_plotbandpass","plotbandpass_EVLA_dual_pol_test","","","test_EVLA_dual_pol_regression66","test_plotbandpass: test_EVLA_dual_pol_regression66"
"skipped","Tue Sep 16 16:43:52 UTC 2025","Tue Sep 16 16:43:52 UTC 2025","0","casatasks","test_task_plotbandpass","plotbandpass_X3c1_test","","","test_X3c1_tsys_regression17","test_plotbandpass: test_X3c1_tsys_fdm_regression17"
"passed","Tue Sep 16 15:56:02 UTC 2025","Tue Sep 16 15:56:02 UTC 2025","458","casatasks","test_task_imbaseline","TestModuleMethodsOfImbaseline","","","test_module_methods_01","01. _get_image_shape: successful case: get an image shape and check properties of it."
"passed","Tue Sep 16 15:46:13 UTC 2025","Tue Sep 16 15:46:13 UTC 2025","0","casatasks","test_task_flagdata","TestMergeManualTimerange","","","test_empty",""
"passed","Tue Sep 16 15:28:22 UTC 2025","Tue Sep 16 15:28:50 UTC 2025","28279","casatasks","test_task_deconvolve","test_cube","","","test_cube_9"," [cube] test_cube_9 "
"passed","Tue Sep 16 14:56:50 UTC 2025","Tue Sep 16 14:56:50 UTC 2025","2","casatools","test_tool_image","ia_fromshape_test","","","test_history","Test history records are written"
"passed","Tue Sep 16 14:58:46 UTC 2025","Tue Sep 16 14:58:46 UTC 2025","0","casatools","test_tool_quanta","quanta_quantity_test","","","test_vector_value","Test specifying the quantity as a vector"
"passed","Tue Sep 16 15:46:08 UTC 2025","Tue Sep 16 15:46:08 UTC 2025","97","casatasks","test_task_flagdata","test_weight_spectrum","","","test_weight3","flagdata: clip using datacolumn='WEIGHT' and channelavg=True"
"passed","Tue Sep 16 15:32:55 UTC 2025","Tue Sep 16 15:32:55 UTC 2025","689","casatasks","test_task_deconvolve","test_mtmfsimgval","","","test_mtmfsimgval_startmodel_empty"," [mtmfsimgval] test_mtmfsimgval_startmodel_empty "
"failed","Tue Sep 16 16:40:25 UTC 2025","Tue Sep 16 16:40:45 UTC 2025","20274","casatasks","test_task_plotbandpass","plotbandpass_1_test","","","test_createImage_regression05","test_plotbandpass: test_createImage_regression05"
"passed","Tue Sep 16 16:19:34 UTC 2025","Tue Sep 16 16:19:53 UTC 2025","18808","casatasks","test_task_importasdm","asdm_import_asis","","","test_asis_caltables","Asdm-import: Test importing good 12 m ASDM with asis parameter for some Cal Tables"
"passed","Tue Sep 16 14:56:46 UTC 2025","Tue Sep 16 14:56:46 UTC 2025","14","casatools","test_tool_image","ia_convolve2d_test","","","test_history","Test that history is written"
"passed","Tue Sep 16 18:14:25 UTC 2025","Tue Sep 16 18:15:19 UTC 2025","53981","casatasks","test_task_tclean","test_widefield","","","test_widefield_awp2_cube"," [widefield] Test_Widefield_awp2_cube : Cube with AW-Projection  and rotation off "
"passed","Tue Sep 16 17:03:47 UTC 2025","Tue Sep 16 17:03:47 UTC 2025","197","casatasks","test_task_sdfit","sdfit_polaverage","","","test_polaverage_geometric","test_polaverage_geometric: test geometric average mode."
"skipped","Tue Sep 16 15:46:35 UTC 2025","Tue Sep 16 15:46:35 UTC 2025","0","casatasks","test_task_flagdata","test_auto_methods_display","","","test_display_rflag_timeavg_chanavg_extendflags"," Display data with tfcrop, enabling avg (time and chan), extendflags"
"passed","Tue Sep 16 14:57:34 UTC 2025","Tue Sep 16 14:57:34 UTC 2025","115","casatools","test_tool_ms","mstool_test_select","","","test_selectinit","test ms.selectinit, ms.nrow"
"passed","Tue Sep 16 15:20:12 UTC 2025","Tue Sep 16 15:20:13 UTC 2025","1317","casatasks","test_task_cvel2","cvel2_test","","","test11_outframe_uppercase","cvel2 11: I/O vis set, input vis with two spws, one field selected, 
           2 spws selected, passall = False, regridding 4..."
"passed","Tue Sep 16 16:11:34 UTC 2025","Tue Sep 16 16:11:35 UTC 2025","290","casatasks","test_task_immath","immath_test1","","","test_input12","Immath 12: Test bad values of channels"
"passed","Tue Sep 16 17:31:05 UTC 2025","Tue Sep 16 17:31:07 UTC 2025","2550","casatasks","test_task_simobserve","simobserve_sky","","","testSky_skymodel","Test skymodel simulation: only modify model"
"passed","Tue Sep 16 16:33:55 UTC 2025","Tue Sep 16 16:33:56 UTC 2025","964","casatasks","test_task_mstransform_mms","test_mms_input","","","test_combspws_timespan_scan_axis","mstransform: combinespws=True, timespan=scan axis=scan"
"skipped","Tue Sep 16 17:32:05 UTC 2025","Tue Sep 16 17:32:05 UTC 2025","0","casatasks","test_task_simobserve","simobserve_badinputs","","","testBad_Tground","Test bad t_ground"
"passed","Tue Sep 16 14:56:54 UTC 2025","Tue Sep 16 14:56:54 UTC 2025","25","casatools","test_tool_image_collapse","ia_collapse_test","","","test_flux","Test flux function"
"passed","Tue Sep 16 16:31:44 UTC 2025","Tue Sep 16 16:31:45 UTC 2025","383","casatasks","test_task_mstransform","test_spectrum_transformations_weight_constant","","","test_chanavg_corrected_vs_model_with_weight_constant","mstransform: Check that the result of chan avg CORRECTED is the same as time avg MODEL multiplied by input WEIGHT"
"passed","Tue Sep 16 15:11:02 UTC 2025","Tue Sep 16 15:11:08 UTC 2025","5628","casatasks","test_task_applycal","applycal_test","","","test_calflag","
            test_calflag
            ----------------

            Check that calflag calibrated the data and the flags
        "
"passed","Tue Sep 16 16:24:33 UTC 2025","Tue Sep 16 16:24:34 UTC 2025","578","casatasks","test_task_importuvfits","importuvfits_test","","","test_make","test_make: Tests to make sure a valid ms is created"
"passed","Tue Sep 16 15:41:52 UTC 2025","Tue Sep 16 15:41:53 UTC 2025","197","casatasks","test_task_feather","feather_test","","","test_lowpassfiltersd","
            test_lowpassfiltersd
            ----------------------
            
            Check that lowpassfiltersd = True results in a different image than the default
        "
